target,redirectURL,title,generator,statewideAlerts,stateTemplate,JQuery,GoogleAnalytics,errorcode,errormessage
https://www.bscc.ca.gov/,,,,,,,,UNABLE_TO_VERIFY_LEAF_SIGNATURE,unable to verify the first certificate
https://www.bsis.ca.gov/,,Welcome to the Bureau of Security and Investigative Services,,,https://www.bsis.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-84YD2E7420,UA-3419582-2,UA-64276560-25",,
https://www.build.ca.gov/,,Building California's future | Home,,,https://www.build.ca.gov/js/cagov.core.min.js,,"G-2ZBWH9ELZG,G-75V2BNQ3DR,G-TRANSPAREN,GTM-KXJHCQD",,
https://www.butte.courts.ca.gov/,,Home | Superior Court of California | County of Butte,Drupal 9 (https://www.drupal.org),,,,,,
https://www.buycaliforniabonds.com/,https://www.buycaliforniabonds.com/state-of-california-ca/i27,"Bonds, Documents, Resources | State of California Investor Relations | BondLink",,,,,"G-ZEYF201JLD,GTM-5Z26472",,
https://www.bvnpt.ca.gov/,,Board of Vocational Nursing & Psychiatric Technicians,,,https://www.bvnpt.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-HTB5XLD158,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-29",,
https://www.ca.gov/,,www.ca.gov | California State Portal,,https://alert.cdt.ca.gov/,https://www.ca.gov/js/cagov.core.min.js,https://code.jquery.com/jquery-3.4.1.min.js,GTM-PZGPNNV,,
https://www.cab.ca.gov/,,California Architects Board,,,https://www.cab.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-R5WKN67L3M,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-2",,
https://www.caclimateinvestments.ca.gov/,,California Climate Investments,,,,https://ajax.googleapis.com/ajax/libs/jquery/1/jquery.min.js,"G-49479F72BE,G-A9EB87C1B7,G-CBB595ED36,G-CBDE5D1BCB,G-COLLECTION",,
https://www.calbar.ca.gov/,,The State Bar of California Home Page,,,,,G-CT3SHXYGSG,,
https://www.calcloud.ca.gov/,,,,,,,,ERR_TLS_CERT_ALTNAME_INVALID,Hostname/IP does not match certificate's altnames: Host: www.calcloud.ca.gov. is not in the cert's altnames: DNS:portal.calcloud.ca.gov
https://www.calcompetes.ca.gov/,https://www.calcompetes.ca.gov/Login.aspx?ReturnUrl=%2f,Login,,,,https://code.jquery.com/jquery-1.10.2.min.js,,,
https://www.calcsic.ca.gov/,,,,,,,,ERR_TLS_CERT_ALTNAME_INVALID,"Hostname/IP does not match certificate's altnames: Host: www.calcsic.ca.gov. is not in the cert's altnames: DNS:ftp.calcsic.ca.gov, DNS:www.ftp.calcsic.ca.gov"
https://www.calexico.ca.gov/,,"Calexico, CA",,,,https://ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js,,,
https://www.calgold.ca.gov/,,CalGold Home Page,,,,http://code.jquery.com/jquery-1.9.1.js,G-ZZ3YHMBCMQ,,
https://www.calhfa.ca.gov/,,California Housing Finance Agency | CalHFA,,,,https://www.calhfa.ca.gov/common/scripts/jquery-3.3.1.min.js,UA-19266071-3,,
https://www.calhr.ca.gov/,,CalHR Home,Microsoft SharePoint,https://alert.cdt.ca.gov/,,https://www.calhr.ca.gov/_catalogs/masterpage/js/jquery.general.api.min.js,UA-5276088-2,,
https://www.californiadgstats.ca.gov/,,CaliforniaDGStats,,,,https://ajax.googleapis.com/ajax/libs/jquery/2.2.2/jquery.min.js,UA-18935822-2,,
https://www.californianature.ca.gov/,,30x30 California,,,,,"G-Y6CYCFDK0H,UA-59627195-16",,
https://www.californiavolunteers.ca.gov/,,California Volunteers | California,CAWeb v.1.11.0,https://alert.cdt.ca.gov/alert.js?ver=1.0.0,https://www.californiavolunteers.ca.gov/wp-content/themes/CAWeb/src/version-5.5/cagov.core.js?ver=1.11.0,https://www.californiavolunteers.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-69TD0KNT0F,G-T935JFYNE2,G-Y7T2KCM7P1,GTM-TZDK45W,UA-23110710-36,UA-3419582-2,UA-3419582-47",,
https://www.caljobs.ca.gov/,,,,,,,,,
https://www.caloes.ca.gov/,,California Governor's Office of Emergency Services | California's Emergency Services Leader,CAWeb v.1.7.1,https://alert.cdt.ca.gov/,,https://www.caloes.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.6.1,"G-69TD0KNT0F,G-MDLYGZX10N,GTM-5JTZCJC,UA-54732306-2",,
https://www.calottery.com/,,Home | California State Lottery,,,,https://static.www.calottery.com/-/media/Base-Themes/CA-Lottery-Core-Libraries/scripts/jquery-331.js?rev=dd02ff4e9f0e4493ba2f9be6f0619088,GTM-NVGNCNH,,
https://www.calpia.ca.gov/,,CALPIA Website » Quality Products. Changed Lives. A Safer California.,,,,https://www.calpia.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-KEC04T63TW,GTM-M833TJP",,
https://www.calstrs.com/,,CalSTRS,,,,,"G-8N7X1ZE5C9,GTM-NVHDX8X,UA-20538890-2",,
https://www.calvet.ca.gov/,,,,,,,,ECONNRESET,read ECONNRESET
https://www.cash4college.csac.ca.gov/,,Home Page - California Student Aid Commission,,,https://www.cash4college.csac.ca.gov/Scripts/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js,"UA-20973992-20,UA-3419582-2",,
https://www.cba.ca.gov/,https://www.dca.ca.gov/cba/,California Board of Accountancy,,,https://www.dca.ca.gov/cba/js/cagov.core.js,https://www.dca.ca.gov/cba/js/jquery-3.6.0.min.js,G-E6R7CXHRJQ,,
https://www.ccap.ca.gov/,,Cannabis Control Appeals Panel,,,https://www.ccap.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-HCFGD3JTY2,GTM-M683DJB,GTM-NBQCVZC,UA-21974567-34,UA-3419582-2",,
https://www.ccld.dss.ca.gov/,,,,,,,,,
https://www.ccoa.ca.gov/,,California Commission on Aging - State of California,,https://alert.cdt.ca.gov/,https://www.ccoa.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.6.0.min.js,"G-69TD0KNT0F,G-75V2BNQ3DR,G-M8T749HDDC,UA-21431721-20",,
https://www.cdcr.ca.gov/,,California Department of Corrections and Rehabilitation - CDCR,,,,,GTM-WWJWHL4,,
https://www.cde.ca.gov/,,California Department of Education,,https://alert.cdt.ca.gov/,,https://www.cde.ca.gov/bootstrap/js/jquery-1.10.2.min.js,,,
https://www.cdfa.ca.gov/,,California Department of Food and Agriculture,,https://alert.cdt.ca.gov/,https://www.cdfa.ca.gov/v6/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,"GTM-W4BKPB7,UA-3419582-2",,
https://www.cdii.ca.gov/,,Homepage - CDII,All in One SEO (AIOSEO) 4.6.0,https://alert.cdt.ca.gov/,,https://www.cdii.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-G7F3RDGPHQ,GTM-MSW2ZV4,UA-1915322-1",,
https://www.cdph.ca.gov/,,CDPH Home,,https://alert.cdt.ca.gov/,,https://www.cdph.ca.gov/Style%20Library/CDPH/js/jquery.min.js,"G-RESPONSIVE,GTM-KVN6ZCB",,
https://www.cdpr.ca.gov/,,California Department of Pesticide Regulation,,https://alert.cdt.ca.gov/,https://www.cdpr.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-THW4EX8XMS",,
https://www.cdtfa.ca.gov/,,CDTFA - CA Department of Tax and Fee Administration,,https://alert.cdt.ca.gov/,https://www.cdtfa.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.6.0.min.js,"GTM-W42NR96,UA-3419582-2,UA-64276560-39",,
https://www.cfcc.ca.gov/,,California Financing Coordinating Committee (CFCC),CAWeb v.1.5.2a,,,https://www.cfcc.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-LRBSJ7NJPS,,
https://www.cfsd.dss.ca.gov/,,,,,,,,,
https://www.chhs.ca.gov/,,California Health and Human Services - California Health and Human Services,WordPress 6.5.4,https://alert.cdt.ca.gov/,,https://www.chhs.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-C326YCQ2HL,UA-3419582-2",,
https://www.chp.ca.gov/,,Home,Microsoft SharePoint,,,https://www.chp.ca.gov/_catalogs/masterpage/js/jquery.general.api.js?rev=6,"GTM-5J36M86,UA-3419582-2,UA-54742716-1",,
https://www.chrb.ca.gov/,,California Horse Racing Board,,,https://www.chrb.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,G-5Z5BS440DZ,,
https://www.cirm.ca.gov/,,CIRM – California's Stem Cell Agency,WordPress 6.4.3,,,https://www.cirm.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-LGEK77YV1P,,
https://www.cityofriodell.ca.gov/,,"Rio Dell, CA |",Drupal 7 (https://www.drupal.org),,,https://www.cityofriodell.ca.gov/misc/jquery.js?v=1.4.4,,,
https://www.cityofventura.ca.gov/,,"Ventura, CA | Official Website",,,,https://www.cityofventura.ca.gov/Assets/Scripts/jQuery/jquery-2.2.4.min.js,"G-XWL3SB66NK,GTM-K73C5PS,GTM-WKGQMK5",,
https://www.climateassessment.ca.gov/,,California Climate Change Assessment,,,https://www.climateassessment.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,,,
https://www.cmips.osi.ca.gov/,,CMIPS Home page,,,https://www.cmips.osi.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,,,
https://www.co.tehama.ca.us/,,Tehama County | Welcome to the Tehama County Website!,Divi Child v.1.0.0,,,https://www.co.tehama.ca.us/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,,,
https://www.coastal.ca.gov/,,California Coastal Commission,,https://alert.cdt.ca.gov/,,,"G-38DMPFK630,G-69TD0KNT0F",,
https://www.colma.ca.gov/,,Home - Town of Colma,Site Kit by Google 1.126.0,,,https://www.colma.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-02VT5TFXMJ,,
https://www.communityhealthstudies.cdph.ca.gov/,,Community Health Studies,,,,,"GTM-KVN6ZCB,UA-42142214-1",,
https://www.conservation.ca.gov/,,California Department of Conservation,Microsoft SharePoint,https://alert.cdt.ca.gov/,https://www.conservation.ca.gov/_catalogs/masterpage/DOC/js/cagov.core.min.js?v=190620,https://www.conservation.ca.gov/_catalogs/masterpage/DOC/js/libs/jquery.min.js?v=190620,"G-69TD0KNT0F,G-MUHJYLBKH_,G-N4MB98DBXY,UA-3419582-2,UA-34494709-1",,
https://www.consumerenergycenter.org/,,Consumer Energy Center – Prepare For The Future,WordPress 6.5.4,,,,,,
https://www.contracosta.ca.gov/,,"Contra Costa County, CA Official Website | Official Website",,,,https://www.contracosta.ca.gov/Assets/Scripts/jQuery/jquery-2.2.4.min.js,"G-PC37G0VFEW,GTM-K73C5PS,GTM-WKGQMK5",,
https://www.countyofsb.org/,,"Santa Barbara County, CA - Official Website | Official Website",,,,,"G-R0X5RM0PC9,GTM-TBF9ZQ8,UA-3412749-1",,
https://www.courtreportersboard.ca.gov/,,Court Reporters Board of California,,,https://www.courtreportersboard.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-512WQC0YJW,G-69TD0KNT0F,GTM-NBQCVZC,UA-3419582-2,UA-64276560-6",,
https://www.courts.ca.gov/,,California Courts - Home,,,,https://cdn.jsdelivr.net/jquery/3.1.1/jquery.min.js,,,
https://www.cppa.ca.gov/,,California Privacy Protection Agency (CPPA),,,https://www.cppa.ca.gov/js/cagov.core.min.js,https://www.cppa.ca.gov/js/libs/jquery.js,"G-69TD0KNT0F,G-WFY9PWDBY2,UA-31125811-47,UA-3419582-2",,
https://www.cpuc.ca.gov/,,California Public Utilities Commission,,,,https://www.cpuc.ca.gov/assets/js/jquery.cookie.js,"G-LM6T7RGC27,UA-1915322-1",,
https://www.csac.ca.gov/,,California Student Aid Commission - CSAC,,https://alert.cdt.ca.gov/,,,"GTM-KKZHS8M,UA-21974567-25",,
https://www.csd.ca.gov/,,Home,Microsoft SharePoint,https://alert.cdt.ca.gov/,https://www.csd.ca.gov/_catalogs/masterpage/js/cagov.core.js,https://www.csd.ca.gov/_catalogs/masterpage/js/jquery.min.js,"G-69TD0KNT0F,G-HK7CWSQCBM,G-K8ONJL3UKX",,
https://www.cslb.ca.gov/,,CSLB-Home -CSLB,,https://alert.cdt.ca.gov/,https://www.cslb.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.6.1.min.js,"G-1W465E5H9H,UA-3419582-2,UA-8901380-1",,
https://www.dbc.ca.gov/,,Dental Board of California,,,https://www.dbc.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-08SZZ6P9LW,G-69TD0KNT0F,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-8",,
https://www.dca.ca.gov/,,Department of Consumer Affairs (DCA),,,https://www.dca.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-F2FZM7Q8TN,GTM-M683DJB,GTM-NBQCVZC,UA-21974567-32,UA-3419582-2",,
https://www.dds.ca.gov/,,Home - CA Department of Developmental Services : CA Department of Developmental Services,,https://alert.cdt.ca.gov/,https://www.dds.ca.gov/wp-content/themes/GoldPress3/js/cagov.core.js?ver=5.6.2,https://www.dds.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,GTM-N97XDWN,,
https://www.debtwatch.treasurer.ca.gov/,,,,,,,,,Resource was not loaded. Status: 503
https://www.deltacouncil.ca.gov/,,Delta Stewardship Council,,,https://www.deltacouncil.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.6.4.min.js,G-J0HKBXFMWX,,
https://www.dental.dhcs.ca.gov/,,,,,,,,UNABLE_TO_VERIFY_LEAF_SIGNATURE,unable to verify the first certificate
https://www.dgs.ca.gov/,,DGS,,https://alert.cdt.ca.gov/,,https://www.dgs.ca.gov/assets/js/jquery-ui.min.js,"GTM-5D4N99T,UA-19802602-2",,
https://www.dgsapps.dgs.ca.gov/,,Welcome to DGS,,,,,,,
https://www.dhbc.ca.gov/,,Dental Hygiene Board of California,,,https://www.dhbc.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,"G-69TD0KNT0F,G-K5HC50T3RN,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-7",,
https://www.dhcs.ca.gov/,,,,,,,,,
https://www.dir.ca.gov/,,California Department of Industrial Relations - Home Page,,https://alert.cdt.ca.gov/,https://california.azureedge.net/cdt/statetemplate/6.1.0/js/cagov.core.min.js,https://www.dir.ca.gov/js/libs/jquery.js,"G-69TD0KNT0F,G-75V2BNQ3DR,G-9C30LB4KFJ,UA-3419582-2,UA-3419582-30,UA-5092920-1",,
https://www.dmhc.ca.gov/,,California Department of Managed Health Care,,https://alert.cdt.ca.gov/,https://www.dmhc.ca.gov/Portals/_default/Skins/CAgov_oceanside/js/cagov.core.js,https://www.dmhc.ca.gov/Resources/libraries/jQuery/03_05_01/jquery.js?cdv=691,"G-69TD0KNT0F,G-ZGVNWLCQD3",,
https://www.dmv.ca.gov/,,,,,,,,,
https://www.dor.ca.gov/,,Home Page - CA Department of Rehabilitation,,https://alert.cdt.ca.gov/,https://california.azureedge.net/cdt/statetemplate/6.0.8/js/cagov.core.min.js,,"G-69TD0KNT0F,G-74S7YNBTH1,UA-21431721-18,UA-3419582-2",,
https://www.dre.ca.gov/,,California Department of Real Estate,,https://alert.cdt.ca.gov/,,https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js,G-N2491HJ7H9,,
https://www.drinc.ca.gov/,,Redirect,,,,,,,
https://www.dtsc.ca.gov/,,,,,,,,,
https://www.ebtproject.ca.gov/,,EBT Project,,,https://www.ebtproject.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,,,
https://www.eldoradocounty.ca.gov/,https://www.eldoradocounty.ca.gov/Home,Home - El Dorado County,OpenCities - http://www.opencities.com,,,https://ajax.googleapis.com/ajax/libs/jquery/3.6.3/jquery.min.js,G-4QFQNQ89RW,,
https://www.energy.ca.gov/,,Home Page-California Energy Commission,Drupal 10 (https://www.drupal.org),,,,"G-B5BLHWHE7P,UA-20973992-7,UA-3419582-2",,
https://www.eurekaca.gov/,,"Eureka, CA | Official Website",,,,https://www.eurekaca.gov/Assets/Scripts/jQuery/jquery-2.2.4.min.js,"G-25V44GWDSE,G-J8PQRHX26Z,GTM-K73C5PS,GTM-WKGQMK5",,
https://www.fairfield.ca.gov/,,"Fairfield, CA | Home",,,,https://www.fairfield.ca.gov/Project/Contents/Main/scripts/FancyBox/jquery.fancybox.js,"G-1LIJQN3VKP,G-DW54U_HIZR,G-EPDQWJJ3BS,G-EY671MT1YW,G-INFORMATIO,G-KXTQFMR5RR",,
https://www.familieschange.ca.gov/,,Home | Familieschange California,Drupal 7 (http://drupal.org),,,https://ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.js,UA-42225500-1,,
https://www.fiduciary.ca.gov/,,Department of Consumer Affairs Professional Fiduciaries Bureau,,,https://www.fiduciary.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"GTM-M683DJB,GTM-NBQCVZC",,
https://www.fire.ca.gov/,,California Department of Forestry and Fire Protection | CAL FIRE,,https://alert.cdt.ca.gov/,,https://www.fire.ca.gov/assets/js/jquery.cookie.js,"G-DJY7D8Z6M7,UA-12131957-10,UA-3419582-2",,
https://www.firedepartment.org/,,San Ramon Valley Fire Protection District | Home,,,,,"G-EPDQWJJ3BS,G-ZY5QWNMSC4",,
https://www.fppc.ca.gov/,,FPPC Home,,,,,"G-1V1D6GRFKL,UA-22860881-1,UA-3419582-2",,
https://www.ftb.ca.gov/,,Franchise Tax Board Homepage | FTB.ca.gov,,https://alert.cdt.ca.gov/,https://www.ftb.ca.gov/js/cagov.core.js,https://www.ftb.ca.gov/js/libs/jquery.js,"G-EQVZX0SCVD,GTM-NJ6Q4MV,UA-3419582-45",,
https://www.gosolarcalifornia.org/,,Go Solar California,,,,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.5.1/jquery.min.js,,,
https://www.gov.ca.gov/,,Governor of California,CAWeb v.1.11.0,https://alert.cdt.ca.gov/alert.js?ver=1.0.0,,https://www.gov.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-2G5GML7PQ6,G-69TD0KNT0F,G-Y7T2KCM7P1,GTM-TP25MN7,UA-3419582-2,UA-3419582-28,UA-3419582-47",,
https://www.governors.library.ca.gov/,,Governors of California,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js,"G-P6576W6TR3,UA-15543597-5,UA-3419582-2",,
https://www.govops.ca.gov/,,GovOps | Government Operations,CAWeb v.1.11.0,https://alert.cdt.ca.gov/alert.js?ver=1.0.0,,https://www.govops.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-69TD0KNT0F,G-Y7T2KCM7P1,UA-20973992-24,UA-3419582-2,UA-3419582-47",,
https://www.grants.ca.gov/,,Home - California Grants Portal,,,,https://www.grants.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,GTM-WFDBH54,,
https://www.green.ca.gov/,,Green CA Application,,https://alert.cdt.ca.gov/,https://www.green.ca.gov/js/cagov.core.js,https://www.green.ca.gov/js/libs/jquery-1.11.1.min.js,"UA-24087628-30,UA-3419582-2",,
https://www.hbex.ca.gov/,,California's Health Benefit Exchange,,,https://www.hbex.ca.gov/js/cagov.core.js?v=1.0,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,GTM-MZ6V4GW,,
https://www.hcd.ca.gov/,,California Department of Housing and Community Development | California Department of Housing and Community Development,Drupal 10 (https://www.drupal.org),https://alert.cdt.ca.gov/,,https://www.hcd.ca.gov/core/assets/vendor/jquery/jquery.min.js?v=3.7.1,G-QS82RV855R,,
https://www.holtville.ca.gov/,,City of Holtville,WordPress 6.5.4,,,https://www.holtville.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-2113MM4S7R,,
https://www.housing.ca.gov/,,Housing Is Key,,https://alert.cdt.ca.gov/,https://www.housing.ca.gov/js/cagov.core.min.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-W5EYVVHFR4,GTM-M683DJB,GTM-NBQCVZC,GTM-WB432SG,UA-21974567-46,UA-3419582-2",,
https://www.hsr.ca.gov/,,,,,,,,,
https://www.ibank.ca.gov/,,California Infrastructure and Economic Development Bank (IBank),CAWeb v.1.5.2a,,,https://www.ibank.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-SMHZVBEWVK,,
https://www.immigrantguide.ca.gov/,,California Immigrant Guide : Home,,,https://www.immigrantguide.ca.gov/Content/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,"GTM-W7QW34Z,UA-20973992-28,UA-3419582-2",,
https://www.insurance.ca.gov/,,CA Department of Insurance,CommonSpot Build 10.9.0.564,,,https://www.insurance.ca.gov/javascript/jquery-1.7.min.js,"G-6MLHRYZYQV,UA-23180855-1,UA-3419582-2",,
https://www.judicialethicsopinions.ca.gov/,,California Supreme Court Committee on Judicial Ethics Opinions - CJEO,All in One SEO (AIOSEO) 4.4.8,,,https://www.judicialethicsopinions.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.0,,,
https://www.labor.ca.gov/,,LWDA | Labor & Workforce Development Agency,CAWeb v.1.11.0,,https://www.labor.ca.gov/wp-content/themes/CAWeb/src/version-6.0/cagov.core.js?ver=1.11.0,https://www.labor.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-69TD0KNT0F,G-Y7T2KCM7P1,G-YSQBHYZ0HH,UA-24087628-9,UA-3419582-2,UA-3419582-47",,
https://www.lassen.courts.ca.gov/,,Home | Superior Court of California | County of Lassen,Drupal 9 (https://www.drupal.org),,,,,,
https://www.latc.ca.gov/,,California Landscape Architects Technical Committee,,,https://www.latc.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-PG8SJMY8J6,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-12",,
https://www.lemongrove.ca.gov/,,Home | Lemon Grove,,,,https://cdnjs.cloudflare.com/ajax/libs/jquery-cookie/1.4.1/jquery.cookie.min.js,G-STQ0986EH9,,
https://www.library.ca.gov/,,Home - California State Library,WordPress 6.5.3,https://alert.cdt.ca.gov/,https://www.library.ca.gov/wp-content/themes/csl/js/cagov.core.js?ver=1.0.0,https://www.library.ca.gov/wp-content/themes/csl/js/jquery-3.6.0.min.js?ver=1.0.0,"G-69TD0KNT0F,G-EYQJVXXK2F,GTM-52DS4DT",,
https://www.mbc.ca.gov/,,Home | Medical Board of California,,,https://www.mbc.ca.gov/js/files/cagov.core.js?v=638531914349724665,,"G-VZEZFBT2Z2,UA-21461813-6,UA-3419582-2",,
https://www.mdaqmd.ca.gov/,,Mojave Desert Air Quality Management District | Home,,,,,"G-EPDQWJJ3BS,G-MWLPGMCV36",,
https://www.mentalhealth.ca.gov/,,Mental health for all,,https://alert.cdt.ca.gov/,https://www.mentalhealth.ca.gov/state-template/js/cagov.core.min.js,,"G-P7T6SMN0LM,GTM-NJ6Q4MV",,
https://www.mywaterquality.ca.gov/,,My Water Quality,,,https://www.mywaterquality.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js,"UA-3419582-2,UA-46982004-1",,
https://www.naturopathic.ca.gov/,,Department of Consumer Affairs - California Board of Naturopathic Medicine,,,https://www.naturopathic.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-3CN4M8F95X,G-69TD0KNT0F,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-13",,
https://www.nmvb.ca.gov/,,NMVB Home Page,,,https://www.nmvb.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,"G-2DWD3387QF,GTM-NFWKKCR,UA-24087628-12",,
https://www.oag.ca.gov/,,State of California - Department of Justice - Office of the Attorney General,Drupal 7 (http://drupal.org),,,https://code.jquery.com/jquery-1.9.1.min.js,G-6SNZMLLM7F,,
https://www.ohv.parks.ca.gov/,,,,,,,,,Resource was not loaded. Status: 404
https://www.oig.ca.gov/,,Home - Office of the Inspector General,WordPress 6.5.4,,,https://www.oig.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-H8X3WRJK8L,GTM-KRLFFB4",,
https://www.oles.ca.gov/,,Office of Law Enforcement Support - State of California,Microsoft SharePoint,https://alert.cdt.ca.gov/,https://www.oles.ca.gov/wp-content/themes/oles/_catalogs/masterpage/js/cagov.core.js?ver=1.0,https://www.oles.ca.gov/wp-content/themes/oles/_catalogs/masterpage/js/jquery.min.js?ver=1.0,"G-478SN4R4E6,UA-83937323-1",,
https://www.opc.ca.gov/,,- California Ocean Protection Council,,https://alert.cdt.ca.gov/,https://www.opc.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,"GTM-M2BQ3XS,UA-3419582-2,UA-59627195-2",,
https://www.opr.ca.gov/,,Office of Planning and Research,,https://alert.cdt.ca.gov/,https://www.opr.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.4.1.min.js,"G-69TD0KNT0F,G-K9SCBG6G33",,
https://www.osar.bppe.ca.gov/,,Office of Student Assistance and Relief,,,https://www.osar.bppe.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-D0ME26CM0R,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-41",,
https://www.oshpd.ca.gov/,,Welcome to nginx!,,,,,,,
https://www.osi.ca.gov/,,,,,,,,ERR_TLS_CERT_ALTNAME_INVALID,Hostname/IP does not match certificate's altnames: Host: www.osi.ca.gov. is not in the cert's altnames: DNS:osi.ca.gov
https://www.ots.ca.gov/,,"Office of Traffic Safety | The California Office of Traffic Safety’s mission is to administer traffic safety grant funds to reduce traffic deaths, injuries, and economic losses.",CAWeb v.1.11.0,,https://www.ots.ca.gov/wp-content/themes/CAWeb/src/version-5.5/cagov.core.js?ver=1.11.0,https://www.ots.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-1PS9L6E2RE,G-69TD0KNT0F,G-Y7T2KCM7P1,UA-20973992-23,UA-3419582-2,UA-3419582-47",,
https://www.p65warnings.ca.gov/,,,,,,,,,
https://www.parks.ca.gov/,,California State Parks,,,,https://www.parks.ca.gov/vendor/jquery/jquery.min.js,"G-NQRMQVQ7T5,UA-3419582-2",,
https://www.paumavalleycsd.ca.gov/,,Pauma Valley CSD | Pauma Valley Community Services District,Wix.com Website Builder,,,,"G-PROVISIONI,G-TRANSLATIO",,
